SN,Severity,Equipment,Equipment ID,Alarm Name,Generation Time,End Time,Fault Code,
367,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-11-16 16:08:08,2019-11-16 16:08:11,0
366,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-11-16 11:45:25,2019-11-16 11:45:29,0
365,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-11-15 18:50:09,2019-11-15 18:50:13,0
364,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-11-15 09:53:30,2019-11-15 09:53:34,0
363,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-11-13 03:36:08,2019-11-13 03:36:12,0
348,Major,Access Actuator2_FM3,0x5203,Illegal open door,2019-11-07 14:10:49,2019-11-07 14:11:09,0
302,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-11-05 01:41:47,2019-11-05 01:41:49,0
301,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-11-04 23:02:08,2019-11-04 23:02:09,0
300,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-11-04 12:09:18,2019-11-04 12:09:52,0
299,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-11-04 12:08:47,2019-11-04 12:09:05,0
298,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-11-04 12:04:48,2019-11-04 12:04:55,0
297,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-11-04 12:03:49,2019-11-04 12:04:03,0
296,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-11-04 02:35:44,2019-11-04 02:35:45,0
291,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2019-11-03 13:34:10,2019-11-03 13:38:20,0
288,Major,Access Actuator2_FM3,0x5203,Card reader removed,2019-11-03 13:05:02,2019-11-03 13:05:34,0
287,Major,Access Actuator1_FM3,0x5201,Card reader removed,2019-11-03 13:05:02,2019-11-03 13:05:34,0
283,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-11-02 08:32:03,2019-11-02 08:32:03,0
269,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-29 10:13:13,2019-10-29 10:13:46,0
268,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 10:11:53,2019-10-29 10:13:06,0
267,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-29 10:06:32,2019-10-29 10:06:59,0
266,Major,ECC800_FM03,0x0001,AI/DI_3 DI alarm,2019-10-29 10:05:24,2019-10-29 10:06:38,0
265,Major,ECC800_FM03,0x0001,AI/DI_3 DI alarm,2019-10-29 10:04:03,2019-10-29 10:05:24,0
264,Major,ECC800_FM03,0x0001,AI/DI_3 DI alarm,2019-10-29 10:02:09,2019-10-29 10:03:59,0
263,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-29 09:51:23,2019-10-29 09:51:38,0
262,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-29 09:51:22,2019-10-29 09:51:29,0
261,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 09:50:14,2019-10-29 09:51:16,0
260,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-29 09:41:36,2019-10-29 09:41:47,0
258,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 09:41:08,2019-10-29 09:41:34,0
257,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 09:36:09,2019-10-29 09:38:44,0
256,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 09:33:43,2019-10-29 09:36:00,0
255,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-29 09:28:58,2019-10-29 09:33:33,0
253,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 09:27:08,2019-10-29 09:27:19,0
254,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2019-10-29 09:27:08,2019-10-29 09:27:13,0
252,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 09:26:59,2019-10-29 09:27:03,0
251,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-29 09:25:15,2019-10-29 09:25:36,0
250,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 09:24:23,2019-10-29 09:24:49,0
249,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-29 09:23:50,2019-10-29 09:24:16,0
248,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-29 09:23:25,2019-10-29 09:23:42,0
247,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 09:22:12,2019-10-29 09:23:23,0
246,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 09:22:01,2019-10-29 09:22:08,0
240,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-29 08:22:43,2019-10-29 09:01:43,0
245,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 08:42:11,2019-10-29 08:55:10,0
244,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 08:41:08,2019-10-29 08:42:04,0
242,Major,ECC800_FM03,0x0001,water_sensor_2 sensor missing,2019-10-29 08:40:53,2019-10-29 08:41:05,0
243,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2019-10-29 08:40:57,2019-10-29 08:40:59,0
229,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2019-10-28 12:29:31,2019-10-28 12:29:45,0
224,Major,ECC800_FM03,0x0001,DEF sensor missing,2019-10-27 15:15:37,2019-10-27 15:21:11,0
223,Major,ECC800_FM03,0x0001,DEF sensor missing,2019-10-27 13:52:49,2019-10-27 13:54:41,0
222,Major,ECC800_FM03,0x0001,DEF sensor missing,2019-10-27 13:49:39,2019-10-27 13:52:48,0
221,Major,ECC800_FM03,0x0001,DEF sensor missing,2019-10-27 13:49:27,2019-10-27 13:49:38,0
220,Major,ECC800_FM03,0x0001,DEF sensor missing,2019-10-27 13:48:40,2019-10-27 13:49:26,0
219,Major,ECC800_FM03,0x0001,DEF sensor missing,2019-10-27 13:46:11,2019-10-27 13:48:39,0
196,Major,ECC800_FM03,0x0001,DEF sensor missing,2019-10-23 08:43:37,2019-10-27 13:46:10,0
217,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-27 12:07:26,2019-10-27 12:29:36,0
218,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-27 12:18:38,2019-10-27 12:20:21,0
216,Major,Access Actuator2_FM3,0x5203,Illegal open door,2019-10-27 12:04:17,2019-10-27 12:05:54,0
213,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-24 15:01:04,2019-10-24 15:01:08,0
211,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-24 15:00:57,2019-10-24 15:01:00,0
212,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-24 15:00:57,2019-10-24 15:00:59,0
210,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-24 15:00:35,2019-10-24 15:00:49,0
209,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-24 15:00:27,2019-10-24 15:00:34,0
208,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-24 11:17:15,2019-10-24 11:17:28,0
207,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-24 10:47:15,2019-10-24 10:47:34,0
206,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-24 10:46:06,2019-10-24 10:46:19,0
205,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-24 10:45:20,2019-10-24 10:45:32,0
203,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-23 12:37:18,2019-10-23 12:37:59,0
202,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-23 12:33:59,2019-10-23 12:35:48,0
201,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-23 11:56:09,2019-10-23 11:56:22,0
200,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-23 11:55:46,2019-10-23 11:55:58,0
199,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-23 10:08:44,2019-10-23 10:09:37,0
198,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-23 10:08:29,2019-10-23 10:08:36,0
197,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-23 10:08:20,2019-10-23 10:08:33,0
195,Major,ECC800_FM03,0x0001,DEF sensor missing,2019-10-22 15:10:49,2019-10-23 08:43:36,0
194,Major,ECC800_FM03,0x0001,DEF sensor missing,2019-10-22 15:10:19,2019-10-22 15:10:48,0
188,Major,ECC800_FM03,0x0001,DEF sensor missing,2019-10-22 14:09:59,2019-10-22 15:10:18,0
193,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-22 14:25:04,2019-10-22 14:25:29,0
192,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-22 14:11:17,2019-10-22 14:17:44,0
191,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-22 14:11:08,2019-10-22 14:11:21,0
190,Major,ECC800_FM03,0x0001,water_sensor_1 sensor missing,2019-10-22 14:10:10,2019-10-22 14:11:02,0
189,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2019-10-22 14:10:00,2019-10-22 14:10:04,0
186,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-22 09:26:24,2019-10-22 12:29:05,0
185,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-21 14:42:41,2019-10-22 12:29:05,0
184,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-21 14:40:26,2019-10-21 14:41:26,0
183,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-21 14:20:46,2019-10-21 14:21:49,0
182,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-21 14:19:13,2019-10-21 14:20:56,0
181,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-21 14:17:13,2019-10-21 14:18:00,0
180,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-21 12:46:42,2019-10-21 12:53:29,0
179,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-21 12:46:39,2019-10-21 12:53:27,0
177,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-21 12:33:48,2019-10-21 12:45:53,0
176,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-21 12:33:47,2019-10-21 12:45:32,0
168,Major,Access Actuator2_FM3,0x5203,Card reader removed,2019-10-15 13:56:48,2019-10-15 14:12:05,0
20,Major,Access Actuator1_FM3,0x5201,Card reader removed,2019-09-18 11:41:01,2019-10-15 14:12:05,0
166,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-15 13:56:11,2019-10-15 14:06:57,0
122,Major,Access Actuator2,0x5202,Access actuator and ECC800 communication failure,2019-10-10 11:01:43,2019-10-15 13:58:11,0
163,Major,Smart ETH_Row07_Rack03,0x5701,Smart ETH gateway and ECC800 communication failure,2019-10-15 12:20:36,2019-10-15 13:56:37,0
164,Major,Access Actuator2_FM3,0x5203,Access actuator and ECC800 communication failure,2019-10-15 12:20:36,2019-10-15 13:56:37,0
162,Major,Smart ETH_Row07_Rack06,0x5702,Smart ETH gateway and ECC800 communication failure,2019-10-15 12:20:36,2019-10-15 13:56:36,0
161,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-10-15 12:20:36,2019-10-15 13:56:35,0
165,Major,SkylightActuator_FM03,0x5101,Skylight actuator and ECC800 communication failure,2019-10-15 12:30:12,2019-10-15 13:56:15,0
158,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-15 11:47:36,2019-10-15 12:25:37,0
65,Major,Access Actuator2_FM3,0x5203,Card reader removed,2019-10-01 12:04:47,2019-10-15 12:20:46,0
149,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-14 14:45:42,2019-10-15 12:13:45,0
156,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-15 10:52:57,2019-10-15 11:00:02,0
155,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-15 10:29:03,2019-10-15 10:51:41,0
154,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-15 08:53:12,2019-10-15 10:28:35,0
151,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-14 14:54:35,2019-10-14 15:58:20,0
150,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-14 14:46:29,2019-10-14 14:50:17,0
141,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-14 11:44:34,2019-10-14 14:45:32,0
146,Major,MultiFunctionalSensor_FM03_01,0x5301,High temperature alarm,2019-10-14 12:13:00,2019-10-14 12:24:51,0
140,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-14 11:40:23,2019-10-14 11:42:24,0
132,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-14 10:32:53,2019-10-14 11:39:40,0
133,Major,MultiFunctionalSensor_FM03_01,0x5301,High temperature alarm,2019-10-14 11:28:12,2019-10-14 11:31:19,0
131,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-13 15:53:30,2019-10-14 10:29:41,0
130,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-13 15:12:14,2019-10-13 15:13:48,0
129,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-13 13:55:02,2019-10-13 15:07:16,0
128,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-13 11:53:18,2019-10-13 12:57:08,0
127,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-13 11:49:17,2019-10-13 11:50:58,0
126,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-13 10:20:02,2019-10-13 11:33:46,0
124,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-10 16:06:59,2019-10-13 10:07:36,0
125,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-10-11 15:38:11,2019-10-11 15:38:13,0
123,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-10 12:08:42,2019-10-10 12:48:51,0
116,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-10 10:15:01,2019-10-10 12:08:05,0
119,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-10 10:44:58,2019-10-10 11:03:39,0
120,Major,Access Actuator2,0x5202,Access actuator and ECC800 communication failure,2019-10-10 10:48:39,2019-10-10 10:57:50,0
121,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-10 10:49:44,2019-10-10 10:50:04,0
106,Major,Access Actuator2,0x5202,Access actuator and ECC800 communication failure,2019-10-10 09:42:08,2019-10-10 10:44:47,0
118,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-10 10:24:35,2019-10-10 10:26:37,0
117,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-10 10:24:34,2019-10-10 10:26:34,0
112,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-10 10:00:25,2019-10-10 10:22:01,0
104,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-10 09:38:30,2019-10-10 10:14:08,0
115,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-10 10:11:20,2019-10-10 10:11:36,0
114,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-10 10:10:59,2019-10-10 10:11:28,0
113,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-10 10:08:38,2019-10-10 10:09:51,0
111,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-10 09:57:54,2019-10-10 09:58:12,0
108,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-10 09:47:19,2019-10-10 09:57:33,0
110,Major,ECC800_FM03,0x0001,water_sensor_1 wiring error alarm,2019-10-10 09:57:31,2019-10-10 09:57:33,0
109,Major,ECC800_FM03,0x0001,water_sensor_1 wiring error alarm,2019-10-10 09:51:13,2019-10-10 09:51:15,0
107,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-10 09:45:19,2019-10-10 09:51:14,0
105,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-10 09:41:07,2019-10-10 09:41:36,0
102,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-09 15:28:01,2019-10-10 09:38:37,0
88,Major,Access Actuator2,0x5202,Access actuator and ECC800 communication failure,2019-10-09 12:08:39,2019-10-10 09:38:19,0
99,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-09 15:13:06,2019-10-09 16:13:59,0
103,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-10-09 15:52:42,2019-10-09 15:52:46,0
100,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-09 15:24:08,2019-10-09 15:36:29,0
101,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-09 15:24:08,2019-10-09 15:36:29,0
87,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-09 12:05:03,2019-10-09 15:17:55,0
98,Major,Access Actuator1_FM3,0x5201,Illegal open door,2019-10-09 15:12:24,2019-10-09 15:12:37,0
97,Major,eLight_02,0x7A82,eLight and ECC800 communication failure,2019-10-09 15:11:28,2019-10-09 15:12:11,0
96,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-09 15:09:31,2019-10-09 15:11:36,0
95,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-09 15:05:55,2019-10-09 15:08:53,0
94,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-09 14:58:15,2019-10-09 15:04:59,0
93,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-10-09 14:55:50,2019-10-09 15:04:36,0
92,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-09 14:54:36,2019-10-09 14:57:45,0
90,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-09 12:49:40,2019-10-09 14:53:41,0
91,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-10-09 14:09:22,2019-10-09 14:09:25,0
89,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-09 12:48:25,2019-10-09 12:49:02,0
85,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-09 09:23:14,2019-10-09 12:46:25,0
86,Major,Access Actuator2,0x5202,Access actuator and ECC800 communication failure,2019-10-09 09:26:52,2019-10-09 09:28:51,0
84,Major,Access Actuator2,0x5202,Access actuator and ECC800 communication failure,2019-10-08 16:10:37,2019-10-09 09:23:03,0
81,Major,Access Actuator2,0x5202,Access actuator and ECC800 communication failure,2019-10-07 15:41:09,2019-10-08 16:06:46,0
83,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-08 14:49:36,2019-10-08 15:58:53,0
82,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-08 12:45:18,2019-10-08 14:04:02,0
79,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-06 19:06:26,2019-10-08 12:44:43,0
80,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-07 15:37:32,2019-10-08 09:43:34,0
78,Major,Access Actuator2,0x5202,Access actuator and ECC800 communication failure,2019-10-06 18:45:11,2019-10-07 15:37:21,0
73,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-02 09:33:06,2019-10-06 19:05:50,0
77,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-02 14:35:38,2019-10-06 19:04:55,0
36,Major,Access Actuator2,0x5202,Access actuator and ECC800 communication failure,2019-09-30 12:14:03,2019-10-06 18:41:30,0
76,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-02 12:39:27,2019-10-02 13:59:15,0
75,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-02 12:21:44,2019-10-02 12:36:04,0
72,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-02 09:20:12,2019-10-02 12:19:14,0
74,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-10-02 11:20:25,2019-10-02 11:20:26,0
71,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-02 08:34:11,2019-10-02 09:19:41,0
67,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-01 14:02:51,2019-10-02 09:19:24,0
69,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-01 14:49:30,2019-10-02 08:33:39,0
70,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-10-02 01:54:21,2019-10-02 01:54:26,0
68,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-01 14:21:02,2019-10-01 14:48:53,0
66,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-01 12:23:10,2019-10-01 14:20:32,0
59,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-10-01 08:07:12,2019-10-01 13:57:20,0
64,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-01 11:57:06,2019-10-01 12:22:15,0
63,Major,Access Actuator2_FM3,0x5203,Card reader removed,2019-10-01 11:54:35,2019-10-01 12:03:04,0
62,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-01 08:57:52,2019-10-01 11:56:32,0
40,Major,Access Actuator2_FM3,0x5203,Card reader removed,2019-09-30 12:47:24,2019-10-01 11:51:53,0
60,Major,Access Actuator2_FM3,0x5203,Illegal open door,2019-10-01 08:52:29,2019-10-01 08:56:03,0
61,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-10-01 08:53:12,2019-10-01 08:56:03,0
58,Major,Access Actuator2_FM3,0x5203,Magnetic lock port state overcurrent,2019-09-30 14:58:31,2019-10-01 08:52:46,0
52,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-30 14:32:48,2019-09-30 15:57:31,0
56,Major,Access Actuator2_FM3,0x5203,Illegal open door,2019-09-30 14:42:33,2019-09-30 14:58:31,0
57,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-09-30 14:43:09,2019-09-30 14:58:31,0
55,Major,Access Actuator2_FM3,0x5203,Magnetic lock port state overcurrent,2019-09-30 14:39:40,2019-09-30 14:42:47,0
46,Major,Access Actuator2_FM3,0x5203,Illegal open door,2019-09-30 14:10:12,2019-09-30 14:39:02,0
54,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-09-30 14:38:33,2019-09-30 14:39:02,0
53,Major,Access Actuator2_FM3,0x5203,Magnetic lock port state overcurrent,2019-09-30 14:37:29,2019-09-30 14:37:43,0
50,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-09-30 14:29:46,2019-09-30 14:37:38,0
51,Major,Access Actuator1_FM3,0x5201,Illegal open door,2019-09-30 14:32:11,2019-09-30 14:32:26,0
44,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-30 14:08:35,2019-09-30 14:32:20,0
49,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-09-30 14:20:30,2019-09-30 14:28:52,0
48,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-09-30 14:19:31,2019-09-30 14:19:54,0
47,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-09-30 14:10:48,2019-09-30 14:19:00,0
45,Major,Access Actuator2_FM3,0x5203,Magnetic lock port state overcurrent,2019-09-30 14:09:44,2019-09-30 14:10:22,0
43,Major,Access Actuator2_FM3,0x5203,Illegal open door,2019-09-30 14:08:30,2019-09-30 14:09:30,0
37,Major,Access Actuator2_FM3,0x5203,Magnetic lock port state overcurrent,2019-09-30 12:14:08,2019-09-30 14:08:56,0
42,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-30 14:00:31,2019-09-30 14:06:19,0
41,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-30 12:59:30,2019-09-30 13:59:28,0
39,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-30 12:33:27,2019-09-30 12:55:11,0
38,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-30 12:16:10,2019-09-30 12:32:54,0
35,Major,Access Actuator2_FM3,0x5203,Illegal open door,2019-09-30 12:13:58,2019-09-30 12:14:17,0
33,Major,Access Actuator2_FM3,0x5203,Door open time-out,2019-09-30 12:10:25,2019-09-30 12:14:17,0
34,Major,Access Actuator1_FM3,0x5201,Illegal open door,2019-09-30 12:10:55,2019-09-30 12:11:13,0
32,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-30 11:48:57,2019-09-30 12:10:57,0
27,Major,Access Actuator2,0x5202,Access actuator and ECC800 communication failure,2019-09-18 14:02:48,2019-09-30 12:10:12,0
31,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-30 11:46:02,2019-09-30 11:48:25,0
30,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-30 11:29:27,2019-09-30 11:45:24,0
29,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-30 09:01:43,2019-09-30 11:28:24,0
28,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-19 09:23:04,2019-09-29 11:48:27,0
26,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-18 12:00:49,2019-09-18 21:22:29,0
25,Major,Access Actuator2,0x5202,Access actuator and ECC800 communication failure,2019-09-18 12:00:38,2019-09-18 13:59:01,0
24,Major,Access Actuator2,0x5202,Door open time-out,2019-09-18 11:56:31,2019-09-18 12:00:48,0
23,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-18 11:55:19,2019-09-18 11:56:30,0
22,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-18 11:43:40,2019-09-18 11:49:43,0
21,Major,Access Actuator1_FM3,0x5201,Illegal open door,2019-09-18 11:43:04,2019-09-18 11:44:37,0
19,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-18 11:41:01,2019-09-18 11:41:55,0
17,Major,Access Actuator1_FM3,0x5201,Card reader removed,2019-09-18 11:05:43,2019-09-18 11:40:51,0
18,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-18 11:36:01,2019-09-18 11:40:51,0
16,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-18 11:05:37,2019-09-18 11:30:08,0
13,Major,Access Actuator1_FM3,0x5201,Card reader removed,2019-09-18 10:44:44,2019-09-18 11:05:33,0
15,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-18 10:55:31,2019-09-18 11:05:26,0
14,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-18 10:53:37,2019-09-18 10:55:21,0
3,Major,Access Actuator1_FM3,0x5201,Card reader removed,2019-09-15 14:34:01,2019-09-18 10:44:34,0
12,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-17 15:43:05,2019-09-17 15:46:57,0
11,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-17 15:36:43,2019-09-17 15:37:24,0
10,Major,Access Actuator1_FM3,0x5201,Door open time-out,2019-09-17 15:23:18,2019-09-17 15:24:09,0
